machine_id,sector,temperature,vibration,pressure,energy,production,timestamp
M_109,Steel,139.99614919282112,2.702689763875373,55.42957553786774,966.9481487253544,18.737303281597097,2026-03-25 19:45:14.037736
M_110,Automotive,83.7089246839001,1.0346504846892146,37.76215156339593,537.8866556420879,74.40498498879109,2026-03-25 19:44:14.037736
M_111,Electronics,79.30843289814074,0.7178381479466718,30.630567212372128,466.9992223558831,148.68159733425728,2026-03-25 19:43:14.037736
M_112,Electronics,76.05724059653866,0.6322981539282803,31.191874208776525,499.51567985577174,145.44053855266873,2026-03-25 19:42:14.037736
M_113,Automotive,49.09734878918889,0.5362445006512793,37.95690608346395,500.38604776136555,43.9468830188785,2026-03-25 19:41:14.037736
M_114,Automotive,87.51471761951922,1.174037852238845,36.20619286719352,574.371327496406,69.7550605753985,2026-03-25 19:40:14.037736
M_115,Electronics,41.52162666622551,0.5568081223793432,,,,2026-03-25 19:39:14.037736
M_116,Automotive,82.16999729826678,0.7014348905886534,35.37082123787158,588.8988988351509,76.70734704567093,2026-03-25 19:38:14.037736
M_117,Steel,135.55528912873643,2.6160094377149576,60.09764505269328,918.0518797115974,25.652354119921338,2026-03-25 19:37:14.037736
M_118,Electronics,82.7171933250041,2.4471421406891487,36.04745461126724,543.07330867408,72.16037671058909,2026-03-25 19:36:14.037736
M_119,Electronics,74.86517660126246,0.6135402066177675,33.03669210010081,495.4328860429017,144.03645065830736,2026-03-25 19:35:14.037736
M_120,Electronics,70.3035778857058,0.6631229888135961,31.547329787431252,465.6381149747098,131.26636499758723,2026-03-25 19:34:14.037736
M_121,Steel,114.18029941533884,1.9369293582670475,49.99207256295229,838.4174719848363,34.895982575143215,2026-03-25 19:33:14.037736
M_122,Steel,110.48837748352324,1.776617275048486,46.81420560671002,873.3480733285799,22.157616181909894,2026-03-25 19:32:14.037736
M_123,Steel,111.78301598213366,1.8412060569344322,48.380049141389684,804.8461923967736,34.17728193708693,2026-03-25 19:31:14.038694
M_124,Electronics,72.81584146592816,0.9693792813807569,30.669537709308862,463.7182118935383,147.80706806160472,2026-03-25 19:30:14.038694
M_125,Electronics,87.10753979696865,1.0231469459803777,46.92108722446526,537.1123995978861,43.15327844863438,2026-03-25 19:29:14.038694
M_126,Electronics,73.20344680124468,0.9348202298311543,33.16773723817,462.2386531231406,142.72286867510542,2026-03-25 19:28:14.038694
M_127,Steel,115.69721574499323,1.9584562228220526,45.12104379526229,840.877118358502,22.58938102348662,2026-03-25 19:27:14.038694
M_128,Steel,141.3423616920824,2.3488194315656736,67.08417395898745,1092.6664947633578,9.23098671009277,2026-03-25 19:26:14.038694
M_129,Steel,132.2628058658298,2.9616555996355336,58.017321725445115,1015.1255360289263,25.4933539274251,2026-03-25 19:25:14.038694
M_130,Electronics,78.3150341076147,0.8576177700496617,32.51914069227953,436.53885886185185,138.22329212193662,2026-03-25 19:24:14.038694
M_131,Electronics,74.53958731098687,0.998501323591414,34.290180339094306,413.8326550285593,142.41109418762048,2026-03-25 19:23:14.038694
M_132,Electronics,52.40842604031378,,,,,2026-03-25 19:22:14.038694
M_133,Automotive,84.15681678147497,0.9097791053713816,38.92169683739283,594.3662304572159,62.65960324332384,2026-03-25 19:21:14.038694
M_134,Automotive,82.8052790977075,1.049442702931842,39.67487013187628,572.236094921831,70.5008661237692,2026-03-25 19:20:14.038694
M_135,Electronics,108.11361917926425,1.5338927702617136,50.17422945350552,506.4461790574123,113.63189482712896,2026-03-25 19:19:14.038694
M_136,Steel,110.66110833782403,1.728953933354909,47.72824059565499,844.6724759456162,25.08831039695027,2026-03-25 19:18:14.038694
M_137,Electronics,77.81863860608874,0.8029148686698911,34.85710472290502,477.4094235540391,140.28301954755503,2026-03-25 19:17:14.038694
M_138,Steel,111.27569319760165,1.8571223823606198,49.467677317749,866.1406939233806,34.83186644813789,2026-03-25 19:16:14.038694
M_139,Steel,112.13616836703687,1.613238563738056,46.913320648212206,863.30156028634,36.8914799156672,2026-03-25 19:15:14.038694
M_140,Automotive,86.75398634249218,0.9238590982015215,37.458016425263374,587.2350827704363,67.60951389249026,2026-03-25 19:14:14.038694
M_141,Automotive,82.30677948756524,1.001819578985324,39.099829148220934,534.4898242456851,66.59161134572037,2026-03-25 19:13:14.038694
M_142,Automotive,87.32901522565747,0.9458090528650098,35.65291113073231,590.9838353014478,65.35105434459253,2026-03-25 19:12:14.038694
M_143,Electronics,109.90578445088042,2.702335110735728,47.91419734846029,624.2562507774404,116.36006704646168,2026-03-25 19:11:14.038694
M_144,Electronics,109.52224393094605,1.9779756433443516,53.108536292312614,505.06885051000216,105.70358051832663,2026-03-25 19:10:14.038694
M_145,Automotive,88.26771919332424,0.9277905459855251,39.78069125801199,553.1009455984495,71.00505265805616,2026-03-25 19:09:14.038694
M_146,Electronics,77.88116016652472,0.6952578297589009,32.54609861925754,429.04396858039604,147.52214831781606,2026-03-25 19:08:14.038694
M_147,Electronics,75.20428774836037,0.6176417741563192,34.74012715624609,433.5440291471404,137.88079015373023,2026-03-25 19:07:14.038694
M_148,Automotive,92.76582905251517,2.39628481176044,59.65275051922684,736.589514734802,76.74455555156298,2026-03-25 19:06:14.038694
M_149,Steel,112.29367409051585,1.8957442143504426,48.04790800224413,898.6140440840703,30.168771330520805,2026-03-25 19:05:14.038694
M_150,Electronics,93.62774361180045,1.0416013203282068,45.28510366930967,516.9017046114299,69.24672092805261,2026-03-25 19:04:14.038694
M_151,Steel,112.6448794043429,1.791646956025829,45.82859772685431,841.696326092885,36.80870511301197,2026-03-25 19:03:14.038694
M_152,Steel,112.01533056711035,1.8690846731914723,47.25032885179475,842.487535912373,38.75799844111312,2026-03-25 19:02:14.038694
M_153,Steel,116.87425986511846,1.5046408071029962,48.83012615041389,820.4278581347894,31.207932972616717,2026-03-25 19:01:14.039694
M_154,Steel,92.20952730437259,1.8195439053797746,23.280708585487034,492.4413480976848,15.588233623936468,2026-03-25 19:00:14.039694
M_155,Automotive,88.69372197505427,0.7632536925597365,37.36104430529815,581.4955382641497,79.26792973210355,2026-03-25 18:59:14.039694
M_156,Steel,117.09228720285446,1.8143208300127747,46.20339753981995,809.3524728393618,27.66191443124729,2026-03-25 18:58:14.039694
M_157,Steel,116.61429328395698,1.708648629083137,45.43095133611063,896.0075140705036,33.05826809619154,2026-03-25 18:57:14.039694
M_158,Steel,49.82303961821001,1.7858476493290847,43.82049583438397,,17.48435682674756,2026-03-25 18:56:14.039694
M_159,Automotive,88.67980561756549,1.0524490406326095,39.77897198120959,518.6068599339122,68.3328247182775,2026-03-25 18:55:14.039694
M_160,Electronics,105.05437323894844,1.7331022575582982,51.29031425590966,563.8810036699276,124.20292340808727,2026-03-25 18:54:14.039694
M_161,Electronics,106.49023294592001,2.1442515702812184,53.07619491831296,626.9782845538011,52.14254129522311,2026-03-25 18:53:14.039694
M_162,Electronics,78.47611376758155,0.9594988447126103,30.927684844608304,431.1124952281327,141.10030583728943,2026-03-25 18:52:14.039694
M_163,Automotive,89.1849329697977,1.015578091049822,37.66988970709886,505.7876520447004,76.92849420056646,2026-03-25 18:51:14.039694
M_164,Automotive,80.80919965908707,1.1534071547198037,39.00361283693177,569.7381330874326,62.92116536454897,2026-03-25 18:50:14.039694
M_165,Electronics,79.4568905633063,0.6216049094455344,33.515602901368084,411.47177119270066,142.0219955571083,2026-03-25 18:49:14.039694
M_166,Automotive,83.85865800133327,0.728494750349156,39.3010530049577,538.4238780570519,61.222634874794714,2026-03-25 18:48:14.039694
M_167,Automotive,88.77852800341857,1.1842722794182772,36.20839960902335,558.1352723104287,75.76079096431569,2026-03-25 18:47:14.039694
M_168,Electronics,76.54378724672112,0.8465541310081663,31.73283619368469,410.291925486747,147.75979062307707,2026-03-25 18:46:14.039694
M_169,Electronics,78.83690409672518,0.5251017348392114,31.7633992430263,416.61895858503067,138.65579872203585,2026-03-25 18:45:14.039694
M_170,Electronics,105.32121158625773,2.282819784197283,38.28850272435487,666.5330432709072,8.907245475293507,2026-03-25 18:44:14.039694
M_171,Steel,116.9460191291975,1.8137682622900666,48.47298646565339,817.7358458774371,29.461198427594724,2026-03-25 18:43:14.039694
M_172,Automotive,88.9640941118495,0.9979193874437255,37.5099522179369,578.3792813348565,68.75007783982237,2026-03-25 18:42:14.039694
M_173,Automotive,86.79182457199373,1.0981438638279013,39.759152974053784,527.8787098043521,67.00130925641977,2026-03-25 18:41:14.039694
M_174,Steel,110.91752611424035,1.845539821596296,48.07019080816998,870.553785630718,39.87422094489341,2026-03-25 18:40:14.039694
M_175,Steel,113.84359034561996,1.8547825189802176,46.796516379169155,863.5942664289587,38.88393280929952,2026-03-25 18:39:14.039694
M_176,Automotive,87.36499068101281,1.104236239739104,35.520195406408185,582.4664720584635,73.42565521542409,2026-03-25 18:38:14.039694
M_177,Electronics,74.7785112477545,0.6584483213053932,34.15812504715085,483.8289016921095,146.08375578771197,2026-03-25 18:37:14.039694
M_178,Automotive,84.08104675718322,0.9043934728692823,37.50698394767086,538.1062491953865,70.41510723506109,2026-03-25 18:36:14.039694
M_179,Automotive,85.68410915406041,0.849238798425497,35.69356064624028,560.9338187406385,74.60196740387555,2026-03-25 18:35:14.039694
M_180,Automotive,81.74322965981578,0.8532906657477157,38.64794252852677,582.1772400383356,71.7375402512277,2026-03-25 18:34:14.039694
M_181,Steel,117.34021283386241,1.625411009209661,47.81529725921235,885.0984615439088,25.36062558784454,2026-03-25 18:33:14.039694
M_182,Automotive,83.07703257524263,0.836248570962444,35.755806670032214,541.9933306560437,69.31412223034394,2026-03-25 18:32:14.039694
M_183,Steel,119.37068952766943,1.6901130217010838,45.642613400268814,818.2136442911002,35.522091631878595,2026-03-25 18:31:14.040692
M_184,Steel,113.32481587852594,1.9346671484390785,48.88911627866135,849.5104108585681,26.42711672955648,2026-03-25 18:30:14.040692
M_185,Automotive,84.03569170084432,0.7196797978667646,36.355822017713905,505.23927755440286,60.373027852407695,2026-03-25 18:29:14.040692
M_186,Electronics,71.75120578927364,0.989456583319096,31.89151741322451,419.055790207053,137.25234171101513,2026-03-25 18:28:14.040692
M_187,Automotive,83.91121390544195,1.0118082011622154,39.29643139895589,522.0237321513797,66.37111523009332,2026-03-25 18:27:14.040692
M_188,Steel,128.5024137554468,2.3273050259239945,69.47233157272989,989.0853825343146,36.317787538292535,2026-03-25 18:26:14.040692
M_189,Electronics,86.50835490578444,1.1994119603150528,45.83583171004514,547.2774657518379,26.292249915475015,2026-03-25 18:25:14.040692
M_190,Electronics,78.4434445959156,0.9995560252238249,32.141913404194895,486.31119686686475,143.7237642205859,2026-03-25 18:24:14.040692
M_191,Automotive,83.54040360433517,1.0572629396360698,37.41760735268999,501.90888491900057,78.03568197756678,2026-03-25 18:23:14.040692
M_192,Automotive,87.63720083587674,1.020561765097323,37.345331915247975,568.8584251970013,68.1402106826966,2026-03-25 18:22:14.040692
M_193,Electronics,89.76431472501825,1.379049529904846,44.128430014115466,507.22306530374766,114.65528318868418,2026-03-25 18:21:14.040692
M_194,Steel,145.01533640717253,3.186795620254033,57.77733013727112,925.6224921391636,28.093648306883075,2026-03-25 18:20:14.040692
M_195,Electronics,73.19601066048409,0.7580904145583958,34.72706486164197,421.7346458757724,143.25491234157246,2026-03-25 18:19:14.040692
M_196,Automotive,94.16328854535446,1.3081649493067784,56.53352121203246,685.7651549330983,44.37869870783891,2026-03-25 18:18:14.040692
M_197,Steel,123.13756424650681,2.4262163795619207,63.5353983378229,964.6448150106634,17.511080370662203,2026-03-25 18:17:14.040692
M_198,Automotive,80.50131352957254,1.1769888283198469,36.659945364163306,581.4950974090497,71.56023253156899,2026-03-25 18:16:14.040692
M_199,Electronics,77.32028548441876,0.5841395376539923,31.668968337069852,483.92418565241144,147.80514672689407,2026-03-25 18:15:14.040692
M_200,Steel,110.75871118220299,1.9701653684147558,48.85864748802273,827.0809859091952,34.820468760578365,2026-03-25 18:14:14.040692
M_201,Electronics,76.01695594372754,0.8061217104602887,34.388383892499945,414.4435364826429,137.16607134388036,2026-03-25 18:13:14.040692
M_202,Automotive,88.45725721585245,0.8997646955538785,38.4892641584509,502.32452812282577,74.91820721739384,2026-03-25 18:12:14.040692
M_203,Electronics,76.0590274049521,0.5951085004632781,31.899068973860548,485.2377217574436,141.73392585472277,2026-03-25 18:11:14.040692
M_204,Electronics,75.37081058029659,0.982868884310498,32.73582590946129,491.46255108238387,134.3300095346222,2026-03-25 18:10:14.040692
M_205,Electronics,76.56025289925867,0.8419417306716712,32.73338534015608,432.8398668614523,138.5930074094079,2026-03-25 18:09:14.040692
M_206,Steel,119.63001238901865,1.7310283039578056,46.85940004385364,833.4085574534024,31.26212574756421,2026-03-25 18:08:14.040692
M_207,Electronics,75.73237741335464,0.7209877351503526,30.169745113308572,484.70556025974366,136.43426111232017,2026-03-25 18:07:14.040692
M_208,Electronics,83.56735379905753,1.5025342430995452,38.545527880527445,631.5338697352483,122.51097195533335,2026-03-25 18:06:14.040692
M_209,Electronics,80.60435289393082,1.1511965713947483,36.94618465062986,504.4583583237522,106.18516011620571,2026-03-25 18:05:14.040692
M_210,Steel,110.36215361388726,1.5218797068033623,46.57404531600209,821.6989626545885,38.40182809119787,2026-03-25 18:04:14.040692
M_211,Automotive,,0.8836245821546174,,418.48350463102,52.56028933231532,2026-03-25 18:03:14.040692
M_212,Steel,115.62913314371546,1.7982247236079298,49.599694236594054,859.2063429135053,31.00382680177648,2026-03-25 18:02:14.040692
M_213,Electronics,76.71545561623088,0.6682780204397802,34.53855048770617,437.4059717711444,132.88911723616368,2026-03-25 18:01:14.040692
